CustomerID,CustomerName,InvoiceCount,CustomerType,NetRevenue,AverageOrderValue,AverageBasketSize,UnitsSold
49924,Nora Travis,73,Repeat Customer,52330.68,716.86,13.0000,949
2961,Joan Mack,63,Repeat Customer,3343.48,53.07,1.0000,63
87296,Bill Hamilton,73,Repeat Customer,92086.10,1261.45,23.0000,1679
68770,Dennis Watson,59,Repeat Customer,48445.64,821.11,18.0000,1062
34478,Spencer Allison,54,Repeat Customer,23393.81,433.22,9.0000,486
51442,Arthur Choi,75,Repeat Customer,49292.43,657.23,14.0000,1050
61026,Arlene Mendez,73,Repeat Customer,56615.11,775.55,16.0000,1168
67302,Traci Page,86,Repeat Customer,81248.53,944.75,18.0000,1548
69019,Kirsten Spence,66,Repeat Customer,57668.22,873.76,18.0000,1188
43823,Johanna Robinson,66,Repeat Customer,41774.27,632.94,12.0000,792
98472,Kendall Mosley,59,Repeat Customer,73086.51,1238.75,25.0000,1475
91792,Carlos Flynn,66,Repeat Customer,91595.35,1387.81,24.0000,1584
62430,Steven Sanders,87,Repeat Customer,70002.10,804.62,16.0000,1392
88172,Trent Steele,74,Repeat Customer,87696.26,1185.08,23.0000,1702
94745,Michael Avila,72,Repeat Customer,80382.84,1116.43,24.0000,1728
53806,Yvonne Rosales,69,Repeat Customer,48930.20,709.13,14.0000,966
79256,Howard Clark,59,Repeat Customer,67620.94,1146.12,21.0000,1239
2967,Latoya Huffman,59,Repeat Customer,3001.45,50.87,1.0000,59
95713,Celeste Bartlett,74,Repeat Customer,84295.07,1139.12,25.0000,1850
73456,Jimmie Woods,83,Repeat Customer,78007.78,939.85,19.0000,1577
2931,Chandra Welch,69,Repeat Customer,3135.02,45.44,1.0000,69
49815,Donna Nielsen,63,Repeat Customer,43672.69,693.22,13.0000,819
25982,Ruben Joseph,78,Repeat Customer,27010.94,346.29,7.0000,546
17696,Terra Lin,64,Repeat Customer,14935.35,233.36,5.0000,320
87042,Lawanda Duncan,67,Repeat Customer,87092.22,1299.88,23.0000,1541
48161,Gregg Winters,70,Repeat Customer,45920.23,656.00,13.0000,910
86175,Nakia Harris,82,Repeat Customer,99886.66,1218.13,22.0000,1804
87149,Angie Lucas,53,Repeat Customer,66355.92,1252.00,23.0000,1219
87804,Cheri Gallegos,61,Repeat Customer,69297.11,1136.02,23.0000,1403
98229,Luz Mullen,71,Repeat Customer,89938.35,1266.74,25.0000,1775
94015,Kelli Hendricks,74,Repeat Customer,83420.72,1127.31,24.0000,1776
40564,Heather Drake,70,Repeat Customer,36972.24,528.17,11.0000,770
77303,Clint Meyer,55,Repeat Customer,53494.66,972.63,20.0000,1100
53814,Candace Mosley,67,Repeat Customer,45891.30,684.94,14.0000,938
91380,Nora Walter,70,Repeat Customer,79508.10,1135.83,24.0000,1680
80408,Kyle Webster,82,Repeat Customer,83965.92,1023.97,21.0000,1722
67767,Alana Roth,58,Repeat Customer,55607.21,958.74,18.0000,1044
90480,Marlon Mc Donald,63,Repeat Customer,68616.41,1089.15,23.0000,1449
87969,Peggy Pierce,76,Repeat Customer,78825.88,1037.18,23.0000,1748
34906,Jeannette Williamson,78,Repeat Customer,36748.07,471.13,9.0000,702
21599,Sophia Mora,57,Repeat Customer,16853.07,295.67,6.0000,342
44625,Whitney Middleton,82,Repeat Customer,45308.29,552.54,12.0000,984
65215,Angel Schaefer,79,Repeat Customer,54513.02,690.04,17.0000,1343
13892,Marisa Rocha,56,Repeat Customer,11446.10,204.39,4.0000,224
52971,Monte Quinn,51,Repeat Customer,34804.85,682.45,14.0000,714
10205,Edwin Downs,86,Repeat Customer,11797.99,137.19,3.0000,258
37481,Gabrielle Hicks,55,Repeat Customer,29385.61,534.28,10.0000,550
352,Jodi Conner,57,Repeat Customer,3065.95,53.79,1.0000,57
8496,Tania Beltran,60,Repeat Customer,9358.37,155.97,3.0000,180
79020,Nicolas Humphrey,71,Repeat Customer,71548.01,1007.72,21.0000,1491
7470,Quentin Frazier,68,Repeat Customer,7241.96,106.50,2.0000,136
18771,Mark Rollins,75,Repeat Customer,19091.41,254.55,5.0000,375
11324,Casey Ochoa,64,Repeat Customer,8883.01,138.80,3.0000,192
3989,Darlene Kane,61,Repeat Customer,6250.14,102.46,2.0000,122
62960,Tara Mcfarland,73,Repeat Customer,63367.77,868.05,16.0000,1168
92916,Vicky Mueller,55,Repeat Customer,62597.82,1138.14,24.0000,1320
77310,Leigh Kline,65,Repeat Customer,66483.75,1022.83,20.0000,1300
54181,Hugh Richardson,79,Repeat Customer,52884.25,669.42,14.0000,1106
75262,Cathy Melendez,73,Repeat Customer,62403.30,854.84,20.0000,1460
10347,Dewayne Sheppard,68,Repeat Customer,11045.92,162.44,3.0000,204
15305,Aimee Wiley,71,Repeat Customer,15529.31,218.72,4.0000,284
77323,Randi Huber,72,Repeat Customer,62993.21,874.91,20.0000,1440
33923,Mathew Nguyen,83,Repeat Customer,38091.35,458.93,9.0000,747
48987,Neil Hayes,57,Repeat Customer,38064.85,667.80,13.0000,741
76698,Erick Gardner,60,Repeat Customer,64757.77,1079.30,20.0000,1200
36772,Travis Kent,59,Repeat Customer,29878.77,506.42,10.0000,590
81550,Kathleen Brooks,74,Repeat Customer,77295.80,1044.54,21.0000,1554
42417,Tina Arias,80,Repeat Customer,40623.03,507.79,11.0000,880
19522,Tamiko Pacheco,72,Repeat Customer,16953.48,235.46,5.0000,360
44590,Emma Atkins,59,Repeat Customer,32686.12,554.00,12.0000,708
73258,Kim Ross,76,Repeat Customer,69925.27,920.07,19.0000,1444
34833,Misty Peck,75,Repeat Customer,32169.78,428.93,9.0000,675
93984,Maribel Atkinson,58,Repeat Customer,69244.21,1193.87,24.0000,1392
18631,Isabel Petty,61,Repeat Customer,15799.73,259.01,5.0000,305
40213,Carlos Carson,71,Repeat Customer,40401.36,569.03,11.0000,781
68808,Connie Mc Cormick,75,Repeat Customer,64913.36,865.51,18.0000,1350
20068,Ricardo Benitez,70,Repeat Customer,19616.40,280.23,6.0000,420
25549,Milton Mathews,76,Repeat Customer,23844.21,313.74,7.0000,532
72104,Sidney Phillips,70,Repeat Customer,69283.29,989.76,19.0000,1330
80817,Eddie Kaufman,63,Repeat Customer,68642.49,1089.56,21.0000,1323
79157,Arturo Schroeder,70,Repeat Customer,82407.57,1177.25,21.0000,1470
83980,Raquel Ingram,77,Repeat Customer,77653.15,1008.48,22.0000,1694
70705,Alexandra Parrish,82,Repeat Customer,66275.04,808.23,18.0000,1476
27442,Brady Cardenas,75,Repeat Customer,24598.83,327.98,7.0000,525
66075,Kerri Bowen,72,Repeat Customer,62814.45,872.42,17.0000,1224
27069,Gilbert Atkins,70,Repeat Customer,25062.59,358.04,7.0000,490
39773,Charity Clayton,68,Repeat Customer,42658.54,627.33,11.0000,748
3545,Tamika Spears,81,Repeat Customer,3883.39,47.94,1.0000,81
31641,Tammie Cooley,74,Repeat Customer,32160.41,434.60,9.0000,666
64868,Darius Douglas,68,Repeat Customer,56503.99,830.94,17.0000,1156
22414,Sonya Livingston,90,Repeat Customer,25933.95,288.15,6.0000,540
50956,Desiree Keith,56,Repeat Customer,29792.88,532.02,13.0000,728
92234,Dianna Ellis,78,Repeat Customer,87755.15,1125.07,24.0000,1872
86708,Jeanne Baldwin,62,Repeat Customer,68423.78,1103.61,22.0000,1364
49833,Rickey Anderson,69,Repeat Customer,38538.61,558.53,13.0000,897
96570,Shari Irwin,61,Repeat Customer,75500.70,1237.72,25.0000,1525
36825,Marjorie Waters,65,Repeat Customer,29121.96,448.03,10.0000,650
67916,Amie Rocha,61,Repeat Customer,53385.61,875.17,18.0000,1098
73695,Jose Morales,72,Repeat Customer,64597.80,897.19,19.0000,1368
97692,Terrence Jarvis,77,Repeat Customer,92087.32,1195.94,25.0000,1925
58680,Heath Nichols,56,Repeat Customer,38394.00,685.61,15.0000,840
13969,Karl Buchanan,73,Repeat Customer,13731.94,188.11,4.0000,292
6455,Mary Mora,71,Repeat Customer,7199.06,101.40,2.0000,142
5374,Charlie Payne,72,Repeat Customer,6818.10,94.70,2.0000,144
83558,Miranda Paul,71,Repeat Customer,73085.05,1029.37,22.0000,1562
13918,Juanita Mc Lean,66,Repeat Customer,13379.48,202.72,4.0000,264
88660,Lea Harper,75,Repeat Customer,88410.69,1178.81,23.0000,1725
60578,Marc Prince,77,Repeat Customer,64676.65,839.96,16.0000,1232
66930,Karla Rios,57,Repeat Customer,42388.41,743.66,17.0000,969
96300,Philip Rojas,71,Repeat Customer,84484.99,1189.93,25.0000,1775
51551,Damian Black,71,Repeat Customer,47809.89,673.38,14.0000,994
44915,Luis Dixon,77,Repeat Customer,44161.00,573.52,12.0000,924
75101,Joan Roman,52,Repeat Customer,48681.55,936.18,20.0000,1040
31676,Alexis Roberts,71,Repeat Customer,31182.51,439.19,9.0000,639
79946,Ted Hobbs,61,Repeat Customer,60726.63,995.52,21.0000,1281
69714,Melissa Combs,81,Repeat Customer,71847.63,887.01,18.0000,1458
95927,Lawrence Woods,80,Repeat Customer,102411.79,1280.15,25.0000,2000
56385,Garry Wells,59,Repeat Customer,42440.94,719.34,15.0000,885
30136,Rose Gillespie,69,Repeat Customer,24128.84,349.69,8.0000,552
17799,Colleen Shelton,71,Repeat Customer,18359.18,258.58,5.0000,355
97083,Vicki Peck,73,Repeat Customer,87962.28,1204.96,25.0000,1825
67872,Kelley Rivera,70,Repeat Customer,69228.63,988.98,18.0000,1260
63545,Dorothy Nixon,66,Repeat Customer,59800.07,906.06,17.0000,1122
715,Kristy Ponce,58,Repeat Customer,3118.24,53.76,1.0000,58
83007,Virginia Vargas,68,Repeat Customer,77704.61,1142.71,22.0000,1496
42332,Clay Watson,67,Repeat Customer,37467.05,559.21,11.0000,737
16065,Tabitha Buckley,53,Repeat Customer,13207.73,249.20,5.0000,265
95770,Vanessa O'Connor,66,Repeat Customer,94658.74,1434.22,25.0000,1650
28510,Esmeralda Chavez,70,Repeat Customer,25727.56,367.54,8.0000,560
7396,Cherie Suarez,73,Repeat Customer,7486.53,102.56,2.0000,146
72637,Valerie Garza,70,Repeat Customer,70013.82,1000.20,19.0000,1330
20615,Shonda Frey,64,Repeat Customer,20751.13,324.24,6.0000,384
34400,Samuel Carrillo,74,Repeat Customer,34358.27,464.30,9.0000,666
18747,Lindsey Frost,64,Repeat Customer,15035.92,234.94,5.0000,320
23749,Bobbi Morrow,68,Repeat Customer,23033.50,338.73,7.0000,476
4290,Henry Logan,76,Repeat Customer,7676.42,101.01,2.0000,152
20325,Sheryl Long,88,Repeat Customer,25122.45,285.48,6.0000,528
24873,Jodi Marsh,72,Repeat Customer,24480.71,340.01,7.0000,504
40111,Leroy Cantrell,86,Repeat Customer,43230.07,502.68,11.0000,946
47319,Alejandro Bonilla,67,Repeat Customer,40676.30,607.11,12.0000,804
60262,Isaac Burch,70,Repeat Customer,56747.27,810.68,16.0000,1120
55033,Jonathan Lyons,66,Repeat Customer,47914.50,725.98,14.0000,924
32312,Wanda Crane,65,Repeat Customer,31156.23,479.33,9.0000,585
16624,Jocelyn Stephenson,66,Repeat Customer,16698.69,253.01,5.0000,330
65871,Calvin Stafford,80,Repeat Customer,69140.30,864.25,17.0000,1360
70749,Marianne Carson,64,Repeat Customer,53777.46,840.27,18.0000,1152
17310,Adam Bennett,70,Repeat Customer,17687.13,252.67,5.0000,350
68576,Shad Ochoa,59,Repeat Customer,49032.14,831.05,18.0000,1062
28544,Maurice Swanson,68,Repeat Customer,25766.78,378.92,8.0000,544
94929,Julia Nicholson,71,Repeat Customer,87318.36,1229.84,25.0000,1775
8131,Doris Moody,61,Repeat Customer,8858.02,145.21,3.0000,183
36262,Joel Hickman,76,Repeat Customer,37491.50,493.31,10.0000,760
51483,Cherie Lester,63,Repeat Customer,44084.76,699.76,14.0000,882
49133,Serena Lara,58,Repeat Customer,36598.05,631.00,13.0000,754
87946,Ernesto Miranda,60,Repeat Customer,73128.90,1218.81,23.0000,1380
38307,Maribel Frank,63,Repeat Customer,31119.87,493.97,10.0000,630
13835,Alberto Hess,75,Repeat Customer,15522.84,206.97,4.0000,300
16406,Curtis Jensen,69,Repeat Customer,15399.65,223.18,5.0000,345
57798,Rebecca Christian,70,Repeat Customer,52603.79,751.48,15.0000,1050
95665,Ivan Summers,52,Repeat Customer,66308.66,1275.17,25.0000,1300
45547,Cynthia Rosales,69,Repeat Customer,45016.28,652.41,12.0000,828
50967,Pamela Phelps,69,Repeat Customer,42933.13,622.22,13.0000,897
24827,Morgan Lowe,52,Repeat Customer,16949.71,325.96,7.0000,364
9812,Hope Andersen,69,Repeat Customer,8976.54,130.09,3.0000,207
91686,Eva Flowers,67,Repeat Customer,82326.60,1228.76,24.0000,1608
78151,Anna Gibson,62,Repeat Customer,58172.87,938.27,20.0000,1240
27762,Terri Harding,80,Repeat Customer,33936.99,424.21,8.0000,640
83515,Clint Hawkins,69,Repeat Customer,83366.34,1208.21,22.0000,1518
3283,Kristy Frost,62,Repeat Customer,2950.08,47.58,1.0000,62
44442,Juan Pace,72,Repeat Customer,38553.24,535.46,12.0000,864
44076,Jake Moore,74,Repeat Customer,43417.84,586.73,12.0000,888
78460,Janette Douglas,63,Repeat Customer,58089.10,922.05,20.0000,1260
77612,Ray Bender,67,Repeat Customer,65808.36,982.21,20.0000,1340
76468,Darin Michael,58,Repeat Customer,56879.84,980.69,20.0000,1160
12485,Loretta Velez,78,Repeat Customer,15739.70,201.79,4.0000,312
66023,Robyn Whitehead,81,Repeat Customer,66823.51,824.98,17.0000,1377
52554,Clifton Mercer,71,Repeat Customer,53362.82,751.59,14.0000,994
36402,Lesley Whitehead,67,Repeat Customer,35255.69,526.20,10.0000,670
69663,Victor Fowler,56,Repeat Customer,53341.04,952.52,18.0000,1008
82206,Ray Fernandez,69,Repeat Customer,71217.07,1032.13,21.0000,1449
26276,Edith Eaton,75,Repeat Customer,22507.16,300.10,7.0000,525
30914,Megan Horne,60,Repeat Customer,26290.55,438.18,8.0000,480
91316,Bradley Mann,74,Repeat Customer,94659.89,1279.19,24.0000,1776
95994,Nichole Meyer,72,Repeat Customer,87707.06,1218.15,25.0000,1800
35406,Andre Sparks,77,Repeat Customer,34758.92,451.41,9.0000,693
69836,Glenn Melton,68,Repeat Customer,54905.18,807.43,18.0000,1224
14904,Sherry Boyle,62,Repeat Customer,12038.65,194.17,4.0000,248
97330,Kenya Heath,61,Repeat Customer,77704.12,1273.84,25.0000,1525
43749,Lindsey Russell,78,Repeat Customer,43477.89,557.41,12.0000,936
18732,Shannon Harper,71,Repeat Customer,15600.21,219.72,5.0000,355
28740,Rene Todd,69,Repeat Customer,27031.39,391.76,8.0000,552
8500,Olivia Everett,76,Repeat Customer,11909.77,156.71,3.0000,228
66728,Brooke Russell,62,Repeat Customer,57842.50,932.94,17.0000,1054
45850,Dina Foley,57,Repeat Customer,35269.35,618.76,12.0000,684
43504,Harry Walls,64,Repeat Customer,39328.35,614.51,12.0000,768
48347,Brett Thornton,61,Repeat Customer,35814.47,587.12,13.0000,793
16300,Ryan Serrano,48,Repeat Customer,11571.52,241.07,5.0000,240
77509,James Garrett,76,Repeat Customer,79602.78,1047.40,20.0000,1520
90170,Julius Novak,55,Repeat Customer,64086.82,1165.21,23.0000,1265
34134,Harvey Mc Connell,60,Repeat Customer,22330.42,372.17,9.0000,540
80090,Vivian Robertson,61,Repeat Customer,70147.75,1149.96,21.0000,1281
83181,Steven Dawson,78,Repeat Customer,86128.67,1104.21,22.0000,1716
47409,Katherine Clements,62,Repeat Customer,33608.41,542.07,13.0000,806
83704,Shelby Petersen,66,Repeat Customer,70336.16,1065.70,22.0000,1452
97562,Becky Yates,64,Repeat Customer,79451.41,1241.43,25.0000,1600
60851,Edward Marks,50,Repeat Customer,40923.66,818.47,16.0000,800
58843,Marilyn Frost,68,Repeat Customer,48942.67,719.75,15.0000,1020
72170,Kevin Donaldson,78,Repeat Customer,69371.92,889.38,19.0000,1482
1487,Alfredo Peck,78,Repeat Customer,3846.70,49.32,1.0000,78
52602,Nakia Valentine,77,Repeat Customer,51629.43,670.51,14.0000,1078
10727,Teddy Thornton,68,Repeat Customer,9190.97,135.16,3.0000,204
47207,Alice Ortiz,56,Repeat Customer,34006.50,607.26,12.0000,672
53313,Alan Gallegos,60,Repeat Customer,42771.32,712.86,14.0000,840
95306,Orlando Cochran,60,Repeat Customer,65837.79,1097.30,25.0000,1500
60316,Christa Mayo,73,Repeat Customer,59704.87,817.87,16.0000,1168
45506,Stacy Rodgers,59,Repeat Customer,37229.28,631.00,12.0000,708
75796,David English,53,Repeat Customer,52221.75,985.32,20.0000,1060
14945,Roman Schmitt,72,Repeat Customer,14060.19,195.28,4.0000,288
73225,Travis Noble,81,Repeat Customer,76604.88,945.74,19.0000,1539
82504,Holly Kennedy,65,Repeat Customer,69646.49,1071.48,21.0000,1365
88398,Calvin Key,72,Repeat Customer,73590.21,1022.09,23.0000,1656
9051,Jody Dickson,64,Repeat Customer,9221.73,144.09,3.0000,192
16396,Yesenia Sanders,66,Repeat Customer,16198.80,245.44,5.0000,330
90914,Taryn Collier,75,Repeat Customer,81078.21,1081.04,24.0000,1800
90796,Jimmie Aguilar,75,Repeat Customer,85512.18,1140.16,23.0000,1725
2462,Rebekah Hill,61,Repeat Customer,3432.36,56.27,1.0000,61
15905,Kareem Hooper,68,Repeat Customer,15233.94,224.03,5.0000,340
50985,Nicholas Chung,79,Repeat Customer,52853.47,669.03,13.0000,1027
22427,Brett Sosa,79,Repeat Customer,21740.18,275.19,6.0000,474
29960,Beverly Ibarra,68,Repeat Customer,27200.60,400.01,8.0000,544
98527,Karen Spencer,79,Repeat Customer,110454.64,1398.16,25.0000,1975
40574,Howard Shea,66,Repeat Customer,35230.12,533.79,11.0000,726
83666,Marcie Hart,78,Repeat Customer,90203.00,1156.45,22.0000,1716
45322,Alex Jackson,72,Repeat Customer,41058.68,570.26,12.0000,864
79979,Barbara Waller,78,Repeat Customer,86226.75,1105.47,21.0000,1638
32795,Darcy Palmer,70,Repeat Customer,29630.93,423.30,9.0000,630
14126,Jarrod Mc Dowell,62,Repeat Customer,11589.56,186.93,4.0000,248
35123,Daphne Hodges,66,Repeat Customer,31985.42,484.63,9.0000,594
95057,Gail Mc Guire,61,Repeat Customer,76167.29,1248.64,25.0000,1525
93793,Lorie Todd,68,Repeat Customer,73040.43,1074.12,24.0000,1632
17193,Jamal Caldwell,54,Repeat Customer,13008.84,240.90,5.0000,270
44664,Ray Dodson,70,Repeat Customer,42395.66,605.65,12.0000,840
41528,Tracy Medina,67,Repeat Customer,36043.21,537.96,11.0000,737
29974,Dexter Norton,56,Repeat Customer,22312.11,398.43,8.0000,448
6865,Jill Baxter,65,Repeat Customer,6197.63,95.35,2.0000,130
677,Zachary Friedman,69,Repeat Customer,3160.71,45.81,1.0000,69
57771,Chadwick Blake,76,Repeat Customer,60933.92,801.76,15.0000,1140
84409,Adrienne Valdez,74,Repeat Customer,88711.10,1198.80,22.0000,1628
70036,Candace May,69,Repeat Customer,60118.03,871.28,18.0000,1242
51801,Lee Moody,69,Repeat Customer,47667.21,690.83,14.0000,966
42447,Wendi Mann,86,Repeat Customer,47867.19,556.60,11.0000,946
52068,Levi Mc Guire,73,Repeat Customer,57842.05,792.36,14.0000,1022
29869,Amie Roberts,89,Repeat Customer,33759.05,379.32,8.0000,712
3909,Keri Stafford,62,Repeat Customer,3333.67,53.77,1.0000,62
9345,Alison Pham,73,Repeat Customer,10859.50,148.76,3.0000,219
8265,Lana Moran,68,Repeat Customer,9419.38,138.52,3.0000,204
2329,Suzanne Daniels,74,Repeat Customer,3897.71,52.67,1.0000,74
72880,Tommy Santiago,53,Repeat Customer,52326.90,987.30,19.0000,1007
30357,Ismael Davenport,58,Repeat Customer,23302.32,401.76,8.0000,464
45739,Ross Davenport,74,Repeat Customer,43511.51,587.99,12.0000,888
35223,Whitney Klein,66,Repeat Customer,27252.92,412.92,9.0000,594
30039,Bruce Stevenson,67,Repeat Customer,28295.59,422.32,8.0000,536
92005,Josh Wolf,71,Repeat Customer,87756.11,1236.00,24.0000,1704
81385,Bridget Parrish,54,Repeat Customer,56413.48,1044.69,21.0000,1134
83929,Kim Arnold,54,Repeat Customer,54332.83,1006.16,22.0000,1188
91163,Jimmy Cordova,70,Repeat Customer,82187.19,1174.10,24.0000,1680
21363,Gerardo Russo,77,Repeat Customer,21489.77,279.09,6.0000,462
350,Arlene Humphrey,71,Repeat Customer,3249.23,45.76,1.0000,71
46132,Trina Crawford,69,Repeat Customer,40391.53,585.38,12.0000,828
33804,Ethan Webb,53,Repeat Customer,23310.81,439.83,9.0000,477
31674,Chandra Robertson,66,Repeat Customer,29206.98,442.53,9.0000,594
71247,Lester Baxter,71,Repeat Customer,65349.77,920.42,19.0000,1349
9041,Gloria Bernard,77,Repeat Customer,10195.94,132.41,3.0000,231
50308,Eli Owen,78,Repeat Customer,52171.04,668.86,13.0000,1014
44310,Donnell Weber,56,Repeat Customer,32765.00,585.09,12.0000,672
28491,Sherri Rivera,57,Repeat Customer,22271.31,390.72,8.0000,456
87533,Rosa Martin,80,Repeat Customer,91482.89,1143.54,23.0000,1840
41219,Erik Henson,59,Repeat Customer,29742.79,504.12,11.0000,649
92013,Scottie Knapp,57,Repeat Customer,73917.04,1296.79,24.0000,1368
50111,Gloria Rush,77,Repeat Customer,49886.75,647.88,13.0000,1001
28887,Allan Fischer,57,Repeat Customer,22040.27,386.67,8.0000,456
96428,Lauren Gomez,64,Repeat Customer,76833.59,1200.52,25.0000,1600
26858,Kyle Mullins,67,Repeat Customer,22192.50,331.23,7.0000,469
63755,Preston Wells,56,Repeat Customer,49154.44,877.76,17.0000,952
91465,Monica Mcfarland,74,Repeat Customer,74618.72,1008.36,24.0000,1776
45633,Marcia Nicholson,84,Repeat Customer,51233.94,609.93,12.0000,1008
85596,Lara Stuart,58,Repeat Customer,62874.92,1084.05,22.0000,1276
97685,Rolando Mercado,58,Repeat Customer,70296.39,1212.01,25.0000,1450
11490,Matthew Conway,73,Repeat Customer,10467.01,143.38,3.0000,219
16416,Juan Pugh,81,Repeat Customer,21964.96,271.17,5.0000,405
13619,Mitchell Morgan,67,Repeat Customer,13449.10,200.73,4.0000,268
49727,Troy Cummings,58,Repeat Customer,36473.06,628.85,13.0000,754
75145,Whitney Simmons,70,Repeat Customer,69293.37,989.91,20.0000,1400
480,Darcy Ramirez,60,Repeat Customer,2910.55,48.51,1.0000,60
77633,Frances Watts,60,Repeat Customer,60192.80,1003.21,20.0000,1200
39048,Garry Phelps,79,Repeat Customer,38551.84,488.00,10.0000,790
51718,Tiffany Lindsey,58,Repeat Customer,35378.19,609.97,14.0000,812
54907,Scotty Long,64,Repeat Customer,43668.66,682.32,14.0000,896
56536,Jason Atkinson,84,Repeat Customer,65328.20,777.72,15.0000,1260
74301,Barry Rodriguez,66,Repeat Customer,62940.26,953.64,19.0000,1254
46486,Kerry Delgado,90,Repeat Customer,57420.27,638.00,12.0000,1080
22262,Latasha Parker,77,Repeat Customer,24600.71,319.49,6.0000,462
50781,Jesus Haas,57,Repeat Customer,34365.96,602.91,13.0000,741
9464,Candice Campos,67,Repeat Customer,9650.45,144.04,3.0000,201
84806,Stuart Harmon,58,Repeat Customer,64150.28,1106.04,22.0000,1276
17248,Felix Jimenez,80,Repeat Customer,20917.81,261.47,5.0000,400
46450,Brenda Lyons,67,Repeat Customer,38658.80,577.00,12.0000,804
87579,Nathaniel Friedman,56,Repeat Customer,64538.92,1152.48,23.0000,1288
20305,Zachary Brock,63,Repeat Customer,20920.63,332.07,6.0000,378
